fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,price,date,hour
30331.0,4676.8,2350.0,2450.0,2425.0,1346.9,554.1,63.35,2018-06-04,9
30927.0,4676.8,2350.0,2450.0,2397.0,1951.5,1001.9,62.8,2018-06-04,10
31252.0,4676.8,2350.0,2450.0,2697.0,2342.1,1197.1,61.79,2018-06-04,11
31675.0,4676.8,2350.0,2450.0,3329.0,2484.8,1133.3,61.97,2018-06-04,12
31415.0,4676.8,2350.0,2450.0,3779.0,2688.3,1020.3,61.29,2018-06-04,13
30641.0,4676.8,2350.0,2450.0,4197.0,2628.1,936.7,58.67,2018-06-04,14
29981.0,4676.8,2350.0,2450.0,4570.0,2622.4,981.3,56.0,2018-06-04,15
29610.0,4676.8,2350.0,2450.0,5008.0,2382.7,903.2,55.0,2018-06-04,16
29573.0,4536.8,2350.0,2450.0,5204.0,2030.9,769.3,56.07,2018-06-04,17
29113.0,4536.8,2350.0,2450.0,5237.0,1531.3,597.6,58.27,2018-06-04,18
29023.0,4536.8,2350.0,2450.0,4734.0,897.8,468.6,61.79,2018-06-04,19
29403.0,4536.8,2350.0,2450.0,4023.0,344.7,356.7,61.17,2018-06-04,20
30319.0,4536.8,2350.0,2450.0,3836.0,46.8,270.6,64.53,2018-06-04,21
29177.0,4536.8,2350.0,2450.0,4050.0,0.0,192.3,63.79,2018-06-04,22
26656.0,4536.8,2100.0,2450.0,4247.0,0.0,150.1,58.51,2018-06-04,23
24945.0,4536.8,2100.0,2450.0,4132.0,0.0,145.7,53.22,2018-06-05,0
23619.0,4431.8,1800.0,2850.0,3766.0,0.0,152.2,52.33,2018-06-05,1
22735.0,4251.8,1800.0,2850.0,3654.0,0.0,107.1,51.0,2018-06-05,2
22446.0,4161.8,1800.0,2850.0,3455.0,0.0,100.3,50.17,2018-06-05,3
22332.0,5068.5,1800.0,2850.0,3300.0,0.0,121.1,50.01,2018-06-05,4
22712.0,4076.8,1800.0,2850.0,3208.0,0.0,112.3,50.79,2018-06-05,5
24392.0,4076.8,1800.0,2700.0,2884.0,20.8,78.0,53.13,2018-06-05,6
27226.0,4076.8,2350.0,2450.0,2655.0,189.1,43.8,58.01,2018-06-05,7
29689.0,4076.8,2350.0,2450.0,2350.0,611.3,117.3,62.8,2018-06-05,8
30776.0,4076.8,2350.0,2450.0,2123.0,1042.7,325.6,63.9,2018-06-05,9
31424.0,4076.8,2350.0,2450.0,1966.0,1585.2,549.6,63.79,2018-06-05,10
32048.0,4076.8,2350.0,2450.0,2259.0,2113.4,577.1,62.8,2018-06-05,11
32154.0,4076.8,2350.0,2450.0,2423.0,2371.7,568.9,62.86,2018-06-05,12
32090.0,4076.8,2300.0,2200.0,2149.0,2374.5,545.3,62.87,2018-06-05,13
31028.0,4076.8,2300.0,2200.0,2704.0,2256.8,459.6,62.8,2018-06-05,14
30609.0,4076.8,2300.0,2200.0,2647.0,2113.1,362.6,60.0,2018-06-05,15
30282.0,4076.8,2300.0,2200.0,3015.0,1888.7,249.9,60.0,2018-06-05,16
30206.0,4076.8,2300.0,2200.0,3155.0,1610.7,199.8,60.0,2018-06-05,17
29724.0,4076.8,2300.0,2200.0,3281.0,1255.4,132.4,59.46,2018-06-05,18
29698.0,4076.8,2300.0,2200.0,3343.0,728.5,114.5,62.7,2018-06-05,19
29976.0,4076.8,2300.0,2200.0,3394.0,292.6,104.1,62.07,2018-06-05,20
30411.0,4076.8,2300.0,2200.0,3232.0,52.1,137.3,64.0,2018-06-05,21
29331.0,4076.8,2300.0,2200.0,3051.0,0.0,76.7,63.0,2018-06-05,22
26884.0,4076.8,2100.0,2200.0,3116.0,0.0,145.1,59.0,2018-06-05,23
25175.0,4076.8,2100.0,2200.0,3046.0,0.0,50.6,62.03,2018-06-06,0
23809.0,4076.8,1800.0,2800.0,3082.0,0.0,59.1,61.33,2018-06-06,1
22922.0,4076.8,1800.0,2800.0,2863.0,0.0,60.0,58.02,2018-06-06,2
22630.0,4076.8,1800.0,2800.0,2466.0,0.0,48.8,56.64,2018-06-06,3
22449.0,4076.8,1800.0,2800.0,2346.0,0.0,37.4,56.64,2018-06-06,4
22824.0,4076.8,1800.0,2800.0,2308.0,0.0,29.4,57.52,2018-06-06,5
24474.0,4076.8,1800.0,2600.0,2027.0,27.2,21.8,62.21,2018-06-06,6
27077.0,4076.8,2300.0,2200.0,1750.0,194.2,35.4,64.93,2018-06-06,7
29456.0,4076.8,2300.0,2200.0,1573.0,599.0,50.1,65.35,2018-06-06,8
30510.0,4076.8,2300.0,2200.0,1532.0,975.9,163.7,65.65,2018-06-06,9
31052.0,4076.8,2300.0,2200.0,1468.0,1408.7,282.4,65.11,2018-06-06,10
31784.0,4076.8,2300.0,2200.0,1389.0,1822.2,328.1,65.0,2018-06-06,11
32126.0,4076.8,2300.0,2200.0,1583.0,2227.5,334.3,65.19,2018-06-06,12
32093.0,4076.8,2300.0,2200.0,2099.0,2229.4,424.6,65.0,2018-06-06,13
31069.0,4076.8,2300.0,2200.0,2364.0,2101.3,332.5,64.13,2018-06-06,14
30485.0,4076.8,2300.0,2200.0,2683.0,1939.3,232.0,62.86,2018-06-06,15
30224.0,4076.8,2300.0,2200.0,2911.0,1875.9,246.3,62.8,2018-06-06,16
30157.0,4076.8,2300.0,2200.0,3134.0,1731.2,423.5,62.79,2018-06-06,17
29633.0,4076.8,2300.0,2200.0,3465.0,1316.8,505.0,61.25,2018-06-06,18
29544.0,4076.8,2300.0,2200.0,3021.0,828.8,543.1,63.31,2018-06-06,19
29833.0,4076.8,2300.0,2200.0,2905.0,350.1,427.1,62.79,2018-06-06,20
29998.0,5068.5,2300.0,2200.0,2667.0,54.8,367.5,64.4,2018-06-06,21
29133.0,5068.5,2300.0,2200.0,2469.0,0.0,333.7,63.35,2018-06-06,22
26797.0,5068.5,2100.0,2200.0,2233.0,0.0,220.8,62.0,2018-06-06,23
25209.0,5068.5,2100.0,2200.0,2096.0,0.0,133.8,61.03,2018-06-07,0
23808.0,5068.5,1800.0,2800.0,2095.0,0.0,82.7,60.96,2018-06-07,1
22922.0,5068.5,1800.0,2800.0,2141.0,0.0,95.6,59.47,2018-06-07,2
22657.0,5068.5,1800.0,2800.0,2224.0,0.0,75.4,56.64,2018-06-07,3
22543.0,5068.5,1800.0,2800.0,2361.0,0.0,36.5,56.64,2018-06-07,4
22900.0,5068.5,1800.0,2800.0,2579.0,0.0,23.1,56.0,2018-06-07,5
24516.0,5068.5,1800.0,2600.0,2705.0,27.4,18.8,58.21,2018-06-07,6
27018.0,5068.5,2300.0,2200.0,2928.0,250.9,25.9,60.96,2018-06-07,7
29439.0,5068.5,2300.0,2200.0,2589.0,793.3,73.6,64.06,2018-06-07,8
30607.0,5068.5,2300.0,2200.0,2285.0,1462.1,441.0,65.2,2018-06-07,9
31093.0,5068.5,2300.0,2200.0,2150.0,2129.3,746.2,64.6,2018-06-07,10
31287.0,5068.5,2300.0,2200.0,2147.0,2525.7,1032.7,64.6,2018-06-07,11
31786.0,5068.5,2300.0,2200.0,2354.0,2746.3,1123.5,64.67,2018-06-07,12
31707.0,5068.5,2300.0,2200.0,2451.0,2862.8,1051.7,63.73,2018-06-07,13
30747.0,5068.5,2300.0,2200.0,2489.0,2715.1,834.7,63.02,2018-06-07,14
30205.0,5068.5,2300.0,2200.0,2547.0,2497.4,774.2,62.99,2018-06-07,15
29991.0,5068.5,2300.0,2200.0,2499.0,2218.3,763.7,64.0,2018-06-07,16
29915.0,5068.5,2300.0,2200.0,2692.0,1805.2,737.1,64.29,2018-06-07,17
29548.0,5068.5,2300.0,2200.0,2654.0,1367.1,731.5,64.6,2018-06-07,18
29341.0,5068.5,2300.0,2200.0,2550.0,824.4,627.1,65.51,2018-06-07,19
29497.0,5068.5,2300.0,2200.0,2082.0,320.9,443.9,65.57,2018-06-07,20
29895.0,5068.5,2300.0,2200.0,1700.0,45.6,282.0,65.96,2018-06-07,21
29185.0,5068.5,2300.0,2200.0,1638.0,0.0,183.4,65.77,2018-06-07,22
26835.0,5068.5,2100.0,2200.0,1467.0,0.0,193.8,64.6,2018-06-07,23
25423.0,5068.5,2100.0,2200.0,1280.0,0.0,217.4,62.8,2018-06-08,0
23996.0,5068.5,1800.0,2800.0,1065.0,0.0,193.1,62.01,2018-06-08,1
23082.0,5068.5,1800.0,2800.0,1046.0,0.0,166.5,61.55,2018-06-08,2
22685.0,5068.5,1800.0,2800.0,971.0,0.0,116.7,60.0,2018-06-08,3
22544.0,5068.5,1800.0,2800.0,978.0,0.0,98.1,58.12,2018-06-08,4
22908.0,5068.5,1800.0,2800.0,1057.0,0.0,63.4,58.31,2018-06-08,5
24561.0,5068.5,1800.0,2600.0,1267.0,21.8,34.2,60.09,2018-06-08,6
27091.0,5068.5,2300.0,2200.0,1303.0,181.6,32.9,61.6,2018-06-08,7
29390.0,5068.5,2300.0,2200.0,1415.0,577.5,42.0,63.06,2018-06-08,8
30573.0,5068.5,2300.0,2200.0,1565.0,964.5,160.1,64.6,2018-06-08,9
31202.0,5068.5,2300.0,2200.0,1761.0,1443.5,224.8,64.67,2018-06-08,10
31691.0,5068.5,2300.0,2200.0,2512.0,1812.0,260.1,64.6,2018-06-08,11
32156.0,5068.5,2300.0,2200.0,3425.0,2106.0,264.0,64.6,2018-06-08,12
32051.0,5068.5,2300.0,2200.0,4222.0,2237.1,307.8,63.5,2018-06-08,13
31054.0,5068.5,2300.0,2200.0,4335.0,2267.0,275.4,62.8,2018-06-08,14
30194.0,5068.5,2300.0,2200.0,4621.0,2128.6,228.7,61.55,2018-06-08,15
29790.0,5068.5,2300.0,2200.0,4854.0,1837.1,196.2,61.01,2018-06-08,16
29660.0,5068.5,2300.0,2200.0,4713.0,1533.2,190.7,61.01,2018-06-08,17
29266.0,5068.5,2300.0,2200.0,4475.0,1257.7,163.2,60.96,2018-06-08,18
28984.0,5068.5,2300.0,2200.0,4427.0,768.0,195.6,61.9,2018-06-08,19
28850.0,5068.5,2300.0,2200.0,3897.0,332.7,392.3,62.79,2018-06-08,20
29363.0,5068.5,2300.0,2200.0,3375.0,61.6,295.8,63.5,2018-06-08,21
28638.0,5068.5,2300.0,2200.0,3245.0,0.0,155.1,62.91,2018-06-08,22
26637.0,5068.5,2100.0,2200.0,3399.0,0.0,109.5,61.9,2018-06-08,23
25356.0,5068.5,2000.0,2200.0,3296.0,0.0,105.3,62.19,2018-06-09,0
23942.0,5068.5,2000.0,2200.0,3155.0,0.0,36.2,61.1,2018-06-09,1
22840.0,5068.5,1550.0,2700.0,3015.0,0.0,18.0,61.1,2018-06-09,2
22265.0,5068.5,1550.0,2700.0,2643.0,0.0,13.4,61.1,2018-06-09,3
21921.0,5068.5,1550.0,2700.0,2580.0,0.0,13.2,60.78,2018-06-09,4
21687.0,5068.5,1550.0,2700.0,2434.0,0.0,24.1,59.59,2018-06-09,5
21626.0,5068.5,1500.0,2700.0,2372.0,27.8,10.5,58.05,2018-06-09,6
22184.0,5068.5,1500.0,2700.0,2399.0,218.8,27.3,56.47,2018-06-09,7
24056.0,5068.5,2400.0,2200.0,2422.0,665.9,69.6,56.48,2018-06-09,8
26150.0,5068.5,2400.0,2200.0,2318.0,1107.5,201.1,60.96,2018-06-09,9
27642.0,5068.5,2400.0,2200.0,2496.0,1589.8,411.8,61.5,2018-06-09,10
28121.0,5068.5,2400.0,2200.0,3057.0,1798.2,601.1,61.03,2018-06-09,11
28285.0,5068.5,2400.0,2200.0,3764.0,2072.3,686.1,59.53,2018-06-09,12
28349.0,5068.5,2400.0,2200.0,4616.0,2196.2,601.9,59.59,2018-06-09,13
27637.0,5068.5,2400.0,2200.0,4871.0,2206.7,405.2,59.59,2018-06-09,14
26271.0,5068.5,2400.0,2200.0,4762.0,2048.7,407.9,53.1,2018-06-09,15
25421.0,5068.5,2400.0,2200.0,4831.0,1832.4,449.1,51.1,2018-06-09,16
25145.0,5068.5,2400.0,2200.0,4879.0,1496.3,460.5,50.34,2018-06-09,17
24953.0,5068.5,2400.0,2200.0,5279.0,1238.9,601.9,51.93,2018-06-09,18
25097.0,5068.5,2400.0,2200.0,5097.0,783.2,564.6,56.07,2018-06-09,19
25602.0,5068.5,2400.0,2200.0,4489.0,325.8,488.9,59.5,2018-06-09,20
26470.0,5068.5,2400.0,2200.0,4023.0,60.9,365.4,62.78,2018-06-09,21
26537.0,5068.5,2400.0,2200.0,3637.0,12.2,262.6,63.51,2018-06-09,22
24966.0,5068.5,2000.0,2200.0,3130.0,0.0,209.4,62.79,2018-06-09,23
23390.0,5068.5,2000.0,2200.0,2689.0,0.0,162.8,58.01,2018-06-10,0
22055.0,5068.5,1550.0,2700.0,2318.0,0.0,130.8,57.12,2018-06-10,1
20974.0,5068.5,1550.0,2700.0,2315.0,0.0,139.7,52.9,2018-06-10,2
20430.0,5068.5,1550.0,2700.0,2230.0,0.0,123.8,52.97,2018-06-10,3
20079.0,5068.5,1550.0,2700.0,2046.0,0.0,138.0,51.7,2018-06-10,4
19958.0,5068.5,1550.0,2700.0,1811.0,0.0,104.0,51.62,2018-06-10,5
19759.0,5068.5,1550.0,2700.0,1538.0,26.4,56.2,51.2,2018-06-10,6
19595.0,5068.5,1550.0,2700.0,1355.0,196.9,57.7,50.0,2018-06-10,7
20683.0,5068.5,1550.0,2700.0,1211.0,605.3,174.0,51.45,2018-06-10,8
22490.0,5068.5,1550.0,2700.0,986.0,1032.0,398.3,53.5,2018-06-10,9
23970.0,5068.5,1550.0,2700.0,1010.0,1553.0,763.5,58.1,2018-06-10,10
24846.0,5068.5,1550.0,2700.0,1317.0,1967.3,854.3,59.01,2018-06-10,11
25212.0,5068.5,1550.0,2700.0,1483.0,2280.8,785.4,60.0,2018-06-10,12
25627.0,5068.5,1550.0,2700.0,1681.0,2437.3,760.6,60.6,2018-06-10,13
25415.0,5068.5,1550.0,2700.0,2089.0,2466.7,688.8,60.9,2018-06-10,14
24078.0,5068.5,1550.0,2700.0,2508.0,2387.2,679.5,60.0,2018-06-10,15
23373.0,5068.5,1550.0,2700.0,2871.0,2096.5,607.9,55.0,2018-06-10,16
23052.0,5068.5,1550.0,2700.0,3222.0,1780.6,595.6,52.0,2018-06-10,17
23113.0,5068.5,2400.0,2200.0,3514.0,1374.4,567.4,49.64,2018-06-10,18
23582.0,5068.5,2400.0,2200.0,3389.0,870.8,509.0,51.49,2018-06-10,19
24446.0,5068.5,2400.0,2200.0,3093.0,382.0,408.0,56.46,2018-06-10,20
26196.0,5068.5,2000.0,2200.0,2878.0,65.3,298.1,62.62,2018-06-10,21
26688.0,5068.5,2000.0,2200.0,2756.0,3.4,264.6,63.3,2018-06-10,22
24866.0,5068.5,2000.0,2200.0,2540.0,0.0,130.4,62.16,2018-06-10,23
23244.0,5068.5,2000.0,2200.0,2508.0,0.0,113.8,56.47,2018-06-11,0
21985.0,5068.5,1550.0,2700.0,2252.0,0.0,124.8,54.9,2018-06-11,1
21070.0,5068.5,1550.0,2700.0,2201.0,0.0,114.3,51.43,2018-06-11,2
20953.0,5068.5,1550.0,2700.0,2329.0,0.0,98.5,51.43,2018-06-11,3
20935.0,5068.5,1550.0,2700.0,2522.0,0.0,121.7,51.07,2018-06-11,4
21482.0,5068.5,1550.0,2700.0,2403.0,0.0,152.0,51.67,2018-06-11,5
23621.0,5068.5,1500.0,2300.0,2325.0,25.4,73.5,57.12,2018-06-11,6
26494.0,5068.5,2400.0,2200.0,2362.0,235.8,66.5,59.0,2018-06-11,7
29237.0,5068.5,2400.0,2200.0,2043.0,752.6,123.6,62.17,2018-06-11,8
30596.0,5068.5,2400.0,2200.0,1982.0,1289.3,329.0,63.04,2018-06-11,9
31288.0,5068.5,2400.0,2200.0,1989.0,1866.8,569.9,63.24,2018-06-11,10
31735.0,5068.5,2400.0,2200.0,2199.0,2212.6,555.9,63.44,2018-06-11,11
32228.0,5068.5,2400.0,2200.0,2193.0,2494.2,537.6,63.24,2018-06-11,12
32208.0,5068.5,2400.0,2200.0,2266.0,2698.2,388.9,63.04,2018-06-11,13
31286.0,5068.5,2400.0,2200.0,2791.0,2386.7,356.2,62.1,2018-06-11,14
30631.0,5068.5,2400.0,2200.0,3045.0,2329.3,381.0,60.87,2018-06-11,15
30347.0,5068.5,2400.0,2200.0,3461.0,2119.0,422.6,60.51,2018-06-11,16
30246.0,5068.5,2400.0,2200.0,3805.0,1914.7,467.1,60.2,2018-06-11,17
29802.0,5068.5,2400.0,2200.0,4001.0,1496.6,427.4,59.62,2018-06-11,18
29585.0,5068.5,2400.0,2200.0,4297.0,937.2,390.7,59.09,2018-06-11,19
29666.0,5068.5,2400.0,2200.0,4192.0,386.5,352.7,60.51,2018-06-11,20
30353.0,5068.5,2400.0,2200.0,4019.0,72.1,255.9,62.78,2018-06-11,21
29448.0,5068.5,2400.0,2200.0,3891.0,0.0,192.9,60.59,2018-06-11,22
26971.0,5068.5,2000.0,2200.0,3930.0,0.0,176.5,58.37,2018-06-11,23
25732.0,5068.5,2000.0,2200.0,4067.0,0.0,158.6,56.09,2018-06-12,0
24356.0,5068.5,1550.0,2700.0,4093.0,0.0,163.0,52.01,2018-06-12,1
23490.0,5068.5,1550.0,2700.0,4092.0,0.0,117.4,51.92,2018-06-12,2
23143.0,5068.5,1550.0,2700.0,3914.0,0.0,70.8,51.42,2018-06-12,3
23009.0,5068.5,1550.0,2700.0,3939.0,0.0,98.4,51.18,2018-06-12,4
23346.0,5068.5,1550.0,2700.0,4120.0,0.0,94.1,51.48,2018-06-12,5
24974.0,5068.5,1500.0,2300.0,4241.0,33.8,10.1,55.14,2018-06-12,6
27559.0,5068.5,2400.0,2200.0,4118.0,272.2,47.9,55.02,2018-06-12,7
29700.0,5068.5,2400.0,2200.0,3817.0,816.5,206.6,60.11,2018-06-12,8
30960.0,5068.5,2400.0,2200.0,3781.0,1495.9,788.3,60.51,2018-06-12,9
31651.0,5068.5,2400.0,2200.0,3777.0,2195.7,1392.6,60.11,2018-06-12,10
32194.0,5068.5,2400.0,2200.0,4423.0,2612.7,1522.8,60.11,2018-06-12,11
32604.0,5068.5,2400.0,2200.0,5314.0,2826.3,1688.9,60.11,2018-06-12,12
32619.0,5068.5,2400.0,2200.0,6133.0,2816.7,1668.5,59.0,2018-06-12,13
31703.0,5068.5,2400.0,2200.0,6626.0,2724.5,1583.5,55.41,2018-06-12,14
31119.0,5068.5,2400.0,2200.0,6989.0,2553.9,1494.1,51.5,2018-06-12,15
30798.0,5068.5,2400.0,2200.0,7335.0,2363.8,1402.4,50.98,2018-06-12,16
30759.0,5068.5,2400.0,2200.0,7803.0,2092.3,1340.8,51.62,2018-06-12,17
30233.0,5068.5,2400.0,2200.0,8013.0,1603.5,1279.8,52.93,2018-06-12,18
30067.0,5068.5,2400.0,2200.0,8248.0,1014.8,1069.6,54.08,2018-06-12,19
30358.0,5068.5,2400.0,2200.0,8383.0,498.5,807.7,52.78,2018-06-12,20
30601.0,5068.5,2400.0,2200.0,8318.0,76.0,642.9,58.39,2018-06-12,21
29705.0,5068.5,2400.0,2200.0,7963.0,0.0,500.5,55.15,2018-06-12,22
27244.0,5068.5,2000.0,2200.0,7763.0,0.0,486.3,50.66,2018-06-12,23
25849.0,5068.5,2000.0,2200.0,7299.0,0.0,445.9,50.38,2018-06-13,0
24509.0,5068.5,1550.0,2700.0,7099.0,0.0,449.9,51.0,2018-06-13,1
23579.0,5068.5,1550.0,2700.0,7094.0,0.0,403.0,50.0,2018-06-13,2
23236.0,5068.5,1550.0,2700.0,7170.0,0.0,394.2,48.0,2018-06-13,3
23091.0,5068.5,1550.0,2700.0,7057.0,0.0,311.9,48.0,2018-06-13,4
23409.0,5068.5,1550.0,2700.0,7276.0,0.0,228.5,49.65,2018-06-13,5
25046.0,5068.5,1500.0,2300.0,7208.0,30.4,119.9,51.94,2018-06-13,6
27597.0,5068.5,2400.0,2200.0,7106.0,289.6,111.2,54.05,2018-06-13,7
29895.0,5068.5,2400.0,2200.0,6824.0,884.6,295.0,55.77,2018-06-13,8
31112.0,5068.5,2400.0,2200.0,6348.0,1575.7,1064.4,55.2,2018-06-13,9
31754.0,5068.5,2400.0,2200.0,6278.0,2321.4,1697.7,54.94,2018-06-13,10
32306.0,5068.5,2400.0,2200.0,5949.0,2829.5,2074.6,55.0,2018-06-13,11
32840.0,5068.5,2400.0,2200.0,6260.0,3189.9,2100.7,53.29,2018-06-13,12
32829.0,5068.5,2400.0,2200.0,6293.0,3254.0,2009.2,54.05,2018-06-13,13
31929.0,5068.5,2400.0,2200.0,6624.0,3162.7,1996.2,55.0,2018-06-13,14
31337.0,5068.5,2400.0,2200.0,6821.0,3031.7,1919.6,53.85,2018-06-13,15
31153.0,5068.5,2400.0,2200.0,7136.0,2822.2,1840.4,53.01,2018-06-13,16
31126.0,5068.5,2400.0,2200.0,7345.0,2475.6,1775.1,52.7,2018-06-13,17
30584.0,5068.5,2400.0,2200.0,7598.0,1904.9,1658.2,52.7,2018-06-13,18
30311.0,5068.5,2400.0,2200.0,7526.0,1180.4,1519.5,54.94,2018-06-13,19
30408.0,5068.5,2400.0,2200.0,7330.0,539.3,1203.3,53.73,2018-06-13,20
30763.0,5068.5,2400.0,2200.0,6609.0,118.8,819.0,55.09,2018-06-13,21
29978.0,5068.5,2400.0,2200.0,6512.0,1.6,599.3,54.53,2018-06-13,22
27545.0,5068.5,2000.0,2200.0,6635.0,0.0,554.2,51.71,2018-06-13,23
26108.0,5068.5,2000.0,2200.0,6500.0,0.0,534.0,57.26,2018-06-14,0
24677.0,5068.5,1550.0,2700.0,6388.0,0.0,562.8,57.05,2018-06-14,1
23657.0,5068.5,1550.0,2700.0,6064.0,0.0,550.2,55.09,2018-06-14,2
23393.0,5068.5,1550.0,2700.0,5816.0,0.0,547.5,54.98,2018-06-14,3
23198.0,5068.5,1550.0,2700.0,5650.0,0.0,550.0,54.87,2018-06-14,4
23572.0,5068.5,1550.0,2700.0,5372.0,0.0,417.0,55.09,2018-06-14,5
25178.0,5068.5,1500.0,2300.0,5148.0,34.3,246.1,57.39,2018-06-14,6
27603.0,5068.5,2400.0,2200.0,5006.0,290.1,200.0,54.98,2018-06-14,7
29687.0,5068.5,2400.0,2200.0,4597.0,882.3,204.3,56.65,2018-06-14,8
30992.0,5068.5,2400.0,2200.0,4318.0,1569.2,843.1,58.75,2018-06-14,9
31628.0,5068.5,2400.0,2200.0,4204.0,2403.8,1527.8,58.54,2018-06-14,10
32152.0,5068.5,2400.0,2200.0,4153.0,2953.0,1793.2,58.5,2018-06-14,11
32725.0,5068.5,2400.0,2200.0,4113.0,3345.2,1837.2,59.51,2018-06-14,12
32799.0,5068.5,2400.0,2200.0,4168.0,3508.9,1861.3,59.29,2018-06-14,13
31962.0,5068.5,2400.0,2200.0,4139.0,3433.6,1931.0,58.75,2018-06-14,14
31442.0,5068.5,2400.0,2200.0,4138.0,3297.1,1969.9,59.67,2018-06-14,15
31404.0,5068.5,2400.0,2200.0,4339.0,3045.0,1971.9,59.67,2018-06-14,16
31326.0,5068.5,2400.0,2200.0,4573.0,2641.1,1990.3,59.67,2018-06-14,17
30745.0,5068.5,2400.0,2200.0,4721.0,2024.5,1867.3,58.7,2018-06-14,18
30511.0,5068.5,2400.0,2200.0,4859.0,1289.6,1632.9,57.02,2018-06-14,19
30530.0,5068.5,2400.0,2200.0,4784.0,608.1,1356.7,58.7,2018-06-14,20
30769.0,5068.5,2400.0,2200.0,4500.0,88.6,984.9,60.11,2018-06-14,21
30017.0,5068.5,2400.0,2200.0,4569.0,2.2,698.5,59.67,2018-06-14,22
27679.0,5068.5,2000.0,2200.0,4657.0,0.0,590.5,58.24,2018-06-14,23
26356.0,5068.5,2000.0,2200.0,4369.0,0.0,592.4,56.89,2018-06-15,0
24937.0,5068.5,1550.0,2700.0,4295.0,0.0,577.4,57.38,2018-06-15,1
23922.0,5068.5,1550.0,2700.0,4064.0,0.0,527.0,56.47,2018-06-15,2
23562.0,5068.5,1550.0,2700.0,3926.0,0.0,516.4,55.19,2018-06-15,3
23375.0,5068.5,1550.0,2700.0,3995.0,0.0,519.2,55.2,2018-06-15,4
23687.0,5068.5,1550.0,2700.0,3858.0,0.0,452.0,56.89,2018-06-15,5
25195.0,5068.5,1500.0,2300.0,3847.0,38.6,346.0,56.74,2018-06-15,6
27635.0,5068.5,2400.0,2200.0,3787.0,322.7,309.6,59.92,2018-06-15,7
29712.0,5068.5,2400.0,2200.0,3430.0,996.3,476.6,61.9,2018-06-15,8
31176.0,5068.5,2400.0,2200.0,2950.0,1803.4,1266.5,61.76,2018-06-15,9
31858.0,5068.5,2400.0,2200.0,2617.0,2539.8,1926.4,60.67,2018-06-15,10
32466.0,5068.5,2400.0,2200.0,2683.0,3034.7,2022.0,60.46,2018-06-15,11
32939.0,5068.5,2400.0,2200.0,2600.0,3352.3,2145.7,60.89,2018-06-15,12
33098.0,5068.5,2400.0,2200.0,2521.0,3462.5,2060.3,60.54,2018-06-15,13
32079.0,5068.5,2400.0,2200.0,2616.0,3363.0,2046.0,59.5,2018-06-15,14
31327.0,5068.5,2400.0,2200.0,3089.0,3252.3,2055.3,57.51,2018-06-15,15
31355.0,5068.5,2400.0,2200.0,3814.0,3030.9,2048.0,56.23,2018-06-15,16
31107.0,5068.5,2400.0,2200.0,4567.0,2619.2,2038.0,56.69,2018-06-15,17
30600.0,5068.5,2400.0,2300.0,4860.0,2004.7,2004.1,56.23,2018-06-15,18
30133.0,5068.5,2400.0,2300.0,5180.0,1285.0,1873.0,56.35,2018-06-15,19
29879.0,5068.5,2400.0,2300.0,5519.0,599.6,1444.2,56.1,2018-06-15,20
29984.0,5068.5,2400.0,2300.0,5439.0,145.6,948.5,56.49,2018-06-15,21
29506.0,5068.5,2400.0,2300.0,5273.0,2.1,712.9,56.53,2018-06-15,22
27635.0,5068.5,2000.0,2300.0,5081.0,0.0,624.4,53.12,2018-06-15,23
26484.0,5068.5,2500.0,2150.0,4752.0,0.0,625.8,51.84,2018-06-16,0
25027.0,5068.5,2500.0,2150.0,4425.0,0.0,623.5,51.22,2018-06-16,1
23840.0,5068.5,1800.0,3100.0,3880.0,0.0,616.0,51.4,2018-06-16,2
23034.0,5068.5,1800.0,3100.0,3541.0,0.0,585.1,51.1,2018-06-16,3
22598.0,5068.5,1800.0,3100.0,3475.0,0.0,581.1,51.6,2018-06-16,4
22323.0,5068.5,1800.0,3100.0,3134.0,0.0,553.0,51.4,2018-06-16,5
22222.0,5068.5,1750.0,3100.0,3101.0,47.5,432.9,54.0,2018-06-16,6
22670.0,5068.5,1750.0,3100.0,3187.0,327.9,259.3,51.63,2018-06-16,7
24573.0,5068.5,2850.0,2150.0,3043.0,954.5,462.0,52.06,2018-06-16,8
26780.0,5068.5,2850.0,2150.0,2457.0,1766.8,1457.6,52.19,2018-06-16,9
28230.0,5068.5,2850.0,2150.0,2226.0,2495.6,1991.4,54.02,2018-06-16,10
28837.0,5068.5,2800.0,2150.0,2340.0,3006.2,2050.1,55.0,2018-06-16,11
29158.0,5068.5,2800.0,2150.0,2330.0,3303.4,2072.4,55.0,2018-06-16,12
29263.0,5068.5,2800.0,2150.0,2336.0,3450.7,2066.6,55.0,2018-06-16,13
28630.0,5068.5,2800.0,2150.0,2649.0,3428.8,2043.5,57.0,2018-06-16,14
27421.0,5068.5,2800.0,2150.0,3095.0,3245.9,2031.5,52.11,2018-06-16,15
26667.0,5068.5,2800.0,2150.0,3576.0,2944.8,2015.1,51.7,2018-06-16,16
26312.0,5068.5,2800.0,2150.0,4042.0,2517.3,2012.0,51.2,2018-06-16,17
26097.0,5068.5,2800.0,2150.0,4527.0,1939.1,1920.8,51.39,2018-06-16,18
